dt,dt/tau,C,C*tau,C*dt
964,9.64,2.1728515625e-05,0.0021728515625,0.020946289062499998
965,9.65,-2.05078125e-05,-0.00205078125,-0.0197900390625
966,9.66,-6.0302734375e-05,-0.0060302734375,-0.05825244140625
967,9.67,-8.4716796875e-05,-0.008471679687499999,-0.081921142578125
968,9.68,1.18408203125e-05,0.0011840820312500001,0.0114619140625
969,9.69,9.21630859375e-06,0.000921630859375,0.00893060302734375
970,9.7,5.450439453125e-05,0.005450439453125,0.0528692626953125
971,9.71,-1.898193359375e-05,-0.001898193359375,-0.01843145751953125
972,9.72,-5.218505859375e-05,-0.005218505859375,-0.050723876953125
973,9.73,-1.708984375e-05,-0.0017089843750000002,-0.01662841796875
974,9.74,6.3720703125e-05,0.0063720703125,0.06206396484375
975,9.75,1.8310546875e-07,1.8310546875e-05,0.00017852783203125002
976,9.76,0.0001256103515625,0.012561035156249999,0.12259570312499998
977,9.77,0.00017413330078125,0.017413330078125,0.17012823486328127
978,9.78,0.000130615234375,0.0130615234375,0.12774169921875
979,9.79,0.0001075439453125,0.01075439453125,0.1052855224609375
980,9.8,5.010986328125e-05,0.005010986328125,0.049107666015624996
981,9.81,7.8857421875e-05,0.007885742187500001,0.077359130859375
982,9.82,-1.72119140625e-05,-0.0017211914062499997,-0.016902099609375
983,9.83,-7.080078125e-05,-0.007080078124999999,-0.06959716796875
984,9.84,-1.69677734375e-05,-0.0016967773437500003,-0.0166962890625
985,9.85,-5.682373046875e-05,-0.0056823730468750005,-0.055971374511718755
986,9.86,-1.953125e-06,-0.0001953125,-0.00192578125
987,9.87,-2.728271484375e-05,-0.002728271484375,-0.02692803955078125
988,9.88,-8.648681640625e-05,-0.008648681640625001,-0.085448974609375
989,9.89,-4.937744140625e-05,-0.004937744140625,-0.04883428955078125
990,9.9,3.515625e-05,0.0035156249999999997,0.0348046875
991,9.91,0.000148681640625,0.0148681640625,0.147343505859375
992,9.92,0.00014080810546875,0.014080810546875,0.139681640625
993,9.93,-1.971435546875e-05,-0.0019714355468750003,-0.019576354980468752
994,9.94,-6.43310546875e-05,-0.00643310546875,-0.06394506835937501
995,9.95,-1.776123046875e-05,-0.0017761230468749999,-0.017672424316406248
996,9.96,-7.958984375e-05,-0.007958984375,-0.079271484375
997,9.97,-3.03955078125e-05,-0.00303955078125,-0.0303043212890625
998,9.98,-2.79541015625e-05,-0.0027954101562500003,-0.027898193359375
999,9.99,-2.667236328125e-05,-0.002667236328125,-0.02664569091796875
